"","n_worker","n_projects","coef","price","premium","price_level","se","gini","n_skills","n_clusters","skill","ngbr_price","ngbr_share","ngbr_share_acc","ngbr_name","ngbr_price_res","degree","between","closeness","eigenvector","pagerank","cluster","cluster_name","degree_weighted","pagerank_weighted","ai_skills"
"187",134,142,-0.108169551185046,0.897475415509322,-6.37752983052353,32.0257805298013,0.0537467726902108,0.323859649122807,38,3,"character",0.978112558337875,0.210526315789474,0.315789473684211,"3d-animation, illustrated, illustration",0.00459084205687093,26,3239.7166966612,0.000235682300259251,7.8349613798034e-07,0.00030075972751953,3,"Design",3.18678514011596,0.000248578972564994,0
"188",101,107,-0.162788124817138,0.849771214773879,-17.8952906652669,28.0920248695652,0.0614417297648953,0.666428199791883,62,5,"character-design",0.978678010645754,0.39622641509434,0.452830188679245,"cartooning, graphic-design, illustration",0.0451739930910083,27,75.9531113492247,0.000204498977505112,0.000131677790515185,0.000899090238213886,3,"Design",3.22556306743405,0.000413298668017539,0
"189",113,206,-0.0255347339682367,0.974788520104223,-34.3233776242879,22.4948707981221,0.0475618741121977,0.541429050654143,99,7,"chinese",0.909122963546568,0.333333333333333,0.439393939393939,"english, translation, translation-english-chinese",0.0434670642903016,28,5558.40328405283,0.000257135510413988,0.000449903234639348,0.00060450642575644,5,"Writing",3.02938363943372,0.000677026258140447,0
"190",54,53,0.00575920547565888,1.00577582158272,24.3166676323857,42.5054385964912,0.0870166920919449,0.5,31,4,"commercial",0.850054339730361,0.444444444444444,0.518518518518518,"adobe-premiere-pro, video-editing, video-production",-0.209908947072236,16,0,0.00015600624024961,2.31721072883447e-06,0.000399882275721649,2,"Audio + Video",2.35685107562738,0.000266191321843278,0
"191",84,103,0.276507851480496,1.31851730499002,43.1444992430113,48.9120943809524,0.0643953670453619,0.577011474389991,136,7,"display-ads",1.31272143884092,0.333333333333333,0.431372549019608,"facebook, google-adwords, ppc-advertising",0.209889357319071,40,0,0.000149209191286183,0.000616024193685546,0.000998047276340242,4,"Marketing",4.84247114471517,0.000605715112543341,0
"192",263,291,-0.081931494607353,0.921335072955423,-2.44009282554056,33.3711776039604,0.0384680053999241,0.740385408929603,84,6,"drawing",1.01215797463055,0.342281879194631,0.355704697986577,"adobe-illustrator, graphic-design, illustration",0.0260707206244008,21,139.365444341255,0.000201085863663784,3.00022606331873e-05,0.000882454192747473,3,"Design",3.08153766428342,0.000611365738563086,0
"193",188,180,0.102612458922848,1.10806190635167,18.4007874231265,40.4639729850746,0.0465488296318616,0.492476060191518,43,5,"education",0.814320862636361,0.333333333333333,0.407407407407407,"adobe-premiere-pro, explainer-video, video-editing",-0.230613129842511,26,2306.14454525755,0.000241662638956017,2.64058532416169e-06,0.000390962911157062,2,"Audio + Video",2.6531359833942,0.000296106167362873,0
"194",37,37,-0.188550055957292,0.828159048107164,9.88578783822835,37.5789473684211,0.106707301156612,0.470104633781764,42,5,"explainer-video",0.852425592006919,0.424242424242424,0.515151515151515,"adobe-after-effects, adobe-premiere-pro, video-editing",-0.169922314530671,19,0,0.00018737118231216,7.28595232213481e-06,0.00047820280174998,2,"Audio + Video",2.5099151399442,0.000199661478034542,0
"195",134,151,-0.232226083147933,0.79276687181462,-22.1409192340862,26.6468480128205,0.0529200811463035,0.709137709137709,66,6,"final-cut-pro",0.85077489015814,0.428571428571429,0.479591836734694,"video-editing, video-postediting, video-production",-0.0666021510405506,26,663.624688653293,0.000211505922165821,7.44384026075394e-06,0.000901528028931914,2,"Audio + Video",2.77190672425984,0.00279791253243174,0
"196",67,68,-0.31592228803846,0.729116109009082,-22.1813581414641,26.6228547142857,0.0786305647759827,0.637354131936175,52,5,"final-cut-pro-x",0.852425592006919,0.473684210526316,0.631578947368421,"adobe-after-effects, adobe-premiere-pro, video-editing",-0.0646763834020097,23,185.717020879541,0.00022002200220022,4.01768946116949e-06,0.000625459225155927,2,"Audio + Video",2.67277551324768,0.000262693556448728,0
"197",52,54,-0.172368303365257,0.841669126504665,-8.38386884827018,31.3363116363636,0.08847035334562,0.539144342263095,61,6,"game-design",0.903844907255614,0.270833333333333,0.375,"adobe-photoshop, game-development, graphic-design",-0.0630312858623312,37,3797.47733690913,0.000258732212160414,5.70774475638761e-06,0.000555080333039813,3,"Design",3.26370976586155,0.000290974353674147,0
"198",28,26,-0.238482205314084,0.787822707190041,4.65474563289843,35.7917857142857,0.124023872153404,0.519904931669638,33,3,"game-programming",0.823097182912931,0.384615384615385,0.423076923076923,"game-design, game-development, unity-3d",-0.18437240832761,20,340.973015915338,0.000239120038259206,6.55112736092209e-08,0.000409365906301826,1,"Software + Tech",2.46577879512364,0.000320369264946734,0
"199",168,186,0.156754610805968,1.16970854484346,15.6304949212806,39.5226117098446,0.0475798330319024,0.652020381561796,174,6,"infographics",0.98497197712647,0.262569832402235,0.273743016759777,"adobe-illustrator, adobe-photoshop, graphic-design",-0.0527743790430429,40,0,0.00016463615409944,3.89853358322785e-05,0.00129689824345431,3,"Design",3.63344288929982,0.000497610131701618,0
"200",420,482,-0.160466400400545,0.851746441430444,8.89082925688125,37.2077418428291,0.0297687207056671,0.700456013000308,255,7,"instagram",0.911442456982317,0.440789473684211,0.578947368421053,"facebook, social-media-management, social-media-marketing",-0.107874207920209,36,0,0.000101450745662981,0.00699032884031231,0.00196331620985029,4,"Marketing",3.2661713059091,0.000300755404579525,0
"201",23,25,-0.278014281936217,0.757286005926668,-3.45411553643498,33.02,0.131362483917399,0.426896551724138,30,3,"introoutro",0.850054339730361,0.458333333333333,0.541666666666667,"adobe-premiere-pro, video-editing, video-production",-0.132802580814732,20,72.3472408655236,0.000221778664892437,2.08415425465641e-06,0.000382792458464171,2,"Audio + Video",2.54653521980487,0.00189332451571496,0
"202",241,272,0.183143798888731,1.20098709627417,51.5611792714714,51.6865708453237,0.0398633495125153,0.605492628550881,72,6,"ios",1.02638105613502,0.301587301587302,0.571428571428571,"android, phone, swift",-0.093298152113176,31,166.675350572033,0.000242836328314716,3.99332423159819e-06,0.000838658557278722,1,"Software + Tech",3.52457941369359,0.000573524973992853,0
"203",53,51,0.131602812861142,1.14065517571613,33.9557023573788,45.7967272727273,0.0885242797743566,0.574074074074074,72,7,"mobile-ui-design",1.09727121685846,0.42,0.44,"ui-design, user-experience-design, web-design",0.0145348000459104,28,1284.64364680198,0.000238322211630124,2.65960876577933e-05,0.00048908822234191,1,"Software + Tech",3.6563320977012,0.000697612962958751,0
"204",32,33,-0.0154898413469735,0.984629509210471,46.2402888279735,50,0.114459193102772,0.483817829457364,48,5,"mockup",0.943695596733285,0.4375,0.5,"graphic-design, user-flows, wireframes",-0.165853652653562,19,46.8111529880623,0.000218245307725884,5.54942505369662e-06,0.000525439481863418,1,"Software + Tech",2.77865409948922,0.000327708614913358,0
"205",211,226,0.0762642263498698,1.07924770216741,2.70518202075059,35.121270203252,0.0422941886817411,0.765623657174108,105,6,"motion-graphics",0.914875542451937,0.432432432432432,0.558558558558559,"adobe-after-effects, animation, video-editing",-0.0868194417336462,29,17.9244755074136,0.000204582651391162,0.00030667178169179,0.0022394225826749,2,"Audio + Video",3.08065659905502,0.000323236561471086,0
"206",554,657,-0.122393070367067,0.884800511279173,-11.2521529158842,30.4000255331412,0.0258234109059968,0.840298458076898,207,7,"photo-editing",0.98497197712647,0.434514637904468,0.650231124807396,"adobe-illustrator, adobe-photoshop, graphic-design",0.0273582768277425,22,0,0.000134174158057158,0.000360335769773029,0.00354369864925585,3,"Design",3.0445901966662,0.000525008380483237,0
"207",184,180,0.0816214327470333,1.08504496957564,0.673819003046172,34.43028345,0.0466475527175644,0.650613192375998,121,7,"photography",0.944523397142941,0.184397163120567,0.340425531914894,"adobe-photoshop, graphic-design, photo-editing",-0.0511041672873764,18,0,0.00015701051970482,1.6785486695493e-05,0.00071070306239312,3,"Design",2.7300237517741,0.000210502952605534,0
"208",843,1119,0.0397094445580957,1.0405084048876,-3.30737482021488,33.0952856837607,0.0205467363572619,0.875497848200313,192,7,"print-design",1.04028174723611,0.53072625698324,0.535381750465549,"adobe-illustrator, graphic-design, print-layout-design",0.0567294220670339,23,0,0.000130174433741213,0.000331472809237488,0.00305685299700785,3,"Design",3.2617974013955,0.000437935408085383,0
"209",665,882,0.0904341226893102,1.09464939270816,3.47423387355097,35.3663916041439,0.0228199079003114,0.876080841401281,205,7,"print-layout-design",1.02223475129593,0.500574052812859,0.654420206659013,"adobe-illustrator, graphic-design, print-design",0.0184160496273677,22,0,0.000180277627546421,0.000240230880077957,0.00254946320510935,3,"Design",3.15977101355389,0.000454635970425347,0
"210",98,101,0.156157136400805,1.16900988266359,43.0819893462754,48.8903773584906,0.0638434095372925,0.462721258716252,119,6,"scripting",1.14027037352439,0.166666666666667,0.180555555555556,"automation, creative-writing, python",0.0375738975083847,41,8046.5839175746,0.000266028198989093,1.3172503516479e-05,0.000594273120099708,1,"Software + Tech",4.23447620761066,0.000415994997926134,0
"211",19,23,-0.0445150791018137,0.956461177409406,-9.17316820038053,31.0647826086957,0.136755174782684,0.462785114045618,34,5,"sound-design",0.87481764671938,0.391304347826087,0.434782608695652,"audio-editing, audio-mixing, sound-effects",-0.0894011663731543,24,962.980144506206,0.000235128144838937,1.34226703802595e-06,0.00040879469194331,2,"Audio + Video",2.7802175730125,0.000310430606240769,0
"212",48,39,0.0476550023149364,1.0488087563079,-13.4920890006146,29.59020625,0.0946419607803438,0.435053647425523,83,6,"storyboarding",0.99449945418945,0.189189189189189,0.243243243243243,"animation, creative-writing, illustration",0.0451301874487452,33,3937.09598819797,0.000247341083353945,0.000327214347699709,0.000501845891153282,3,"Design",3.4772748614477,0.000651092347323843,0
"213",96,109,0.303560815799688,1.35467397401795,24.3618225109757,42.5090266666667,0.0615034476254284,0.559774627626098,183,7,"technical-documentation",0.984671901505357,0.182692307692308,0.269230769230769,"content-writing, english, technical-writing",-0.0753171600772569,27,4029.54354860915,0.000259000259000259,0.000434739762241363,0.000543724088689669,5,"Writing",3.24531795389994,0.000450460449117722,0
"214",59,61,0.0591835129109172,1.06096992455537,1.62473074909946,34.7557308064516,0.0834789480240237,0.610774818401937,56,5,"typography",0.98497197712647,0.368421052631579,0.385964912280702,"adobe-illustrator, adobe-photoshop, graphic-design",-0.0135283020626199,23,1822.08749522565,0.00023441162681669,1.65299826344567e-05,0.000335102633785878,3,"Design",3.08837393713235,0.00028192860945683,0
"215",143,155,0.169114770354736,1.18425604861142,31.6921877450434,44.9934279012346,0.0517457729853896,0.643228092620805,169,7,"user-experience-design",1.04253573324479,0.302013422818792,0.402684563758389,"graphic-design, ui-design, web-design",-0.0347971622616448,32,2450.26278547191,0.00025419420437214,6.31530460789153e-05,0.000798563729190959,1,"Software + Tech",3.61315352065811,0.00053550861108307,0
"216",671,969,-0.20911274078875,0.811303763460977,-20.8613956692339,27.1810313349802,0.0217852217391194,0.807055777322257,217,7,"video-editing",0.894498047744094,0.226205191594561,0.348578491965389,"adobe-after-effects, video-postediting, video-production",-0.0289397128654109,39,93.4619954122266,0.000208724692131079,0.000157431992611912,0.0041044208166441,2,"Audio + Video",3.27704874025311,0.000317464299971509,0
"217",286,329,-0.216091689709804,0.805661427624278,-20.9540902381429,27.0730798533724,0.0361668027356032,0.797209914413391,144,6,"video-postediting",0.850054339730361,0.276923076923077,0.556923076923077,"adobe-premiere-pro, video-editing, video-production",-0.072168289059549,31,4.36007927273047,0.000199123855037834,7.04627137835702e-05,0.00216799092150192,2,"Audio + Video",2.91907572575113,0.000882772826564384,0
"218",487,571,-0.0668243536481415,0.935359479389165,-8.94976571232673,31.1748844057508,0.0270474426306289,0.786729506250989,178,7,"video-production",0.853146142434698,0.221611721611722,0.331501831501831,"adobe-after-effects, video-editing, video-postediting",-0.112152995757054,39,26.335669240239,0.000181653042688465,0.000383337187147275,0.00368310892649814,2,"Audio + Video",3.12555348596722,0.000397786477635618,0
"219",188,186,-0.00575855874222457,0.994257989976342,1.43959838246877,34.6910837438424,0.0464272900034255,0.718636038308169,122,6,"videography",0.85077489015814,0.398876404494382,0.612359550561798,"video-editing, video-postediting, video-production",-0.147156898208211,29,150.503180411051,0.000213766566908935,0.000312673645676117,0.00180732815712755,2,"Audio + Video",2.8648107398867,0.000312361280811157,0
"220",343,436,0.220179961103324,1.24630099610957,26.8486454724524,43.2735131210191,0.0309042143550147,0.774494858919177,123,6,"voice-over",1.0982894268631,0.138211382113821,0.18970189701897,"audio-production, voice-over-american-accent, voice-talent",0.032857729675301,39,144.804284426972,0.000217722621380361,0.00100295008391727,0.00239109786321824,2,"Audio + Video",4.02365102060537,0.00140017462194399,0
"221",62,51,0.0170608564191296,1.01720722403083,-1.94191579453877,33.5375,0.0796104633825087,0.585526315789474,76,6,"youtube-api",0.857089067013025,0.372549019607843,0.392156862745098,"video-editing, video-production, youtube-marketing",-0.130516271846177,14,113.680710877048,0.00021505376344086,0.00740505439574585,0.000987038756999574,2,"Audio + Video",2.26190718443383,0.000912111230178855,0
"222",54,52,0.0602902846740907,1.06214482616347,16.2516207854347,39.7518181818182,0.0889657208297785,0.597506393861893,69,5,"3ds-max",0.963905203293252,0.42,0.5,"3d-design, 3d-modeling, 3d-rendering",-0.0756068728318855,39,3374.92810771903,0.000258866166192079,2.94767535889432e-06,0.00072029959480048,3,"Design",3.53132613328996,0.000834470833320706,0
"223",112,113,0.061697754306045,1.0636408152837,-13.7863029103087,29.4953596610169,0.0605714997311748,0.618808777429467,143,7,"adobe-creative-suite",0.98497197712647,0.358490566037736,0.39622641509434,"adobe-illustrator, adobe-photoshop, graphic-design",0.0365830296938703,25,1390.10857378974,0.000238265427686443,4.62308988789708e-05,0.000488326271358497,3,"Design",3.17050248534503,0.0226847189673323,0
"224",125,151,-0.221921193403533,0.80097848423568,-12.1380221974614,30.0606564705882,0.0553973159407794,0.688963907643578,93,7,"architectural-design",0.88977287772837,0.287878787878788,0.333333333333333,"3d-modeling, architectural-rendering, autocad",-0.0644129029148212,31,505.349520161702,0.000249937515621095,2.22391603386141e-07,0.00127390046449872,3,"Design",3.05546867701715,0.000820221065113615,0
"225",76,88,-0.128731910781129,0.879209640578971,-6.84529076663829,31.8635555555556,0.0707946341578071,0.669757876765482,68,4,"architectural-rendering",0.86410743991123,0.4,0.5,"3d-rendering, architectural-design, autocad",-0.107863614391443,38,3259.31269458231,0.000256278831368529,1.81401160723422e-07,0.000962778814101398,3,"Design",3.14326526393769,0.00119133169996147,0
"226",106,124,-0.0735861158635682,0.929056135875063,-10.1738355017154,30.7293797692308,0.0578512938143316,0.669322709163346,47,5,"audio-mixing",0.878362565374321,0.390243902439024,0.504065040650406,"audio-editing, audio-mastering, audio-production",-0.0825415004889124,21,0,0.00012058362474376,2.18416964819181e-05,0.00138388025644233,2,"Audio + Video",2.67419453873843,0.00118515732442842,0
"227",240,274,-0.191341919038971,0.825850165976102,-0.0613368422848204,34.1799052299652,0.0427565174788819,0.698779245856975,93,6,"autocad",0.909066808197843,0.238095238095238,0.295238095238095,"3d-design, 3d-modeling, architectural-design",-0.0843321326175863,40,212.114261261719,0.000230096640589047,3.23592911944845e-07,0.0021202125461258,3,"Design",3.35343787117796,0.000192172438937501,0
"228",59,62,0.458745227211227,1.5820875785677,102.395385004012,69.1271212121212,0.0808787803971611,0.378540702865027,111,7,"branding",1.35044203637361,0.205882352941176,0.294117647058824,"branding-strategy, graphic-design, marketing-strategy",0.141982790675496,32,5837.09449928418,0.000255493101686254,2.37170254194176e-05,0.00036591914071852,4,"Marketing",4.68027545010999,0.00441836838766099,0
"229",70,74,0.00131772300452814,1.00131859158296,-10.2515599095078,30.699382,0.075952121596232,0.671937592241197,51,5,"business-card-design",1.01682156921168,0.465753424657534,0.671232876712329,"graphic-design, logo-design, print-design",0.0562157283841605,18,14.2171202083189,0.000206100577081616,2.0702822405575e-05,0.000525102195467941,3,"Design",2.9389923464691,0.000333838676567995,0
"230",154,180,-0.0614948222907954,0.940357814626136,3.21022307731962,35.2944132978723,0.0511943853597285,0.658619158619159,63,6,"cad-design",0.917357368777984,0.331081081081081,0.344594594594595,"3d-design, 3d-modeling, autocad",-0.0858392474184093,37,209.300018539069,0.000220604456210015,3.10267210732688e-07,0.00159263026802453,3,"Design",3.31250215521659,0.0134767093215238,0
"231",30,32,-0.175045462840035,0.839418857536467,-22.0572572971268,26.66102,0.112566316467593,0.545284780578898,21,3,"caricature-drawing",0.92191854964691,0.4,0.6,"cartooning, character-design, illustration",0.00437915320694048,13,404.571422187267,0.000208637596494888,2.40403814309491e-06,0.000289128659099594,3,"Design",2.36467439154871,0.000302678521722661,0
"232",77,78,-0.135946027846967,0.872889742956169,-26.8590053606678,25.0256912345679,0.072948488704202,0.490953947368421,114,7,"computer-skills",0.787411371702132,0.219178082191781,0.232876712328767,"administrative-support, data-entry, microsoft-excel",-0.110799530533619,22,1970.83563308222,0.000251193167545843,0.000274578881096411,0.000358056625778167,7,"Admin + Mgmt",2.43392197818839,0.000262184984445586,0
"233",36,36,0.192172788963888,1.21187989834698,33.8625654248194,45.7708333333333,0.109566266310185,0.483885819521179,60,6,"concept-design",1.22397594522354,0.277777777777778,0.333333333333333,"adobe-illustrator, product-design, product-development",0.141412224841183,32,3461.47258250692,0.000247892910262766,9.96907329246031e-07,0.000483270947056434,3,"Design",4.24197737752447,0.000796173441186343,0
"234",81,82,0.0711337753904913,1.07372485422283,18.6941076425248,40.579387755102,0.0669703936722811,0.520230667422953,82,6,"construction",0.90515440021573,0.254901960784314,0.274509803921569,"autocad, building-estimation, estimator",-0.140649295543347,32,571.765910584765,0.000237586124970302,3.51424905455333e-06,0.000769842115997232,3,"Design",3.13702610240481,0.000429348265248057,0
"235",26,26,-0.183929592646499,0.831994380286984,-7.13552802264239,31.7615384615385,0.128569624676869,0.406749054793748,99,7,"corel-draw",0.995332394976717,0.384615384615385,0.692307692307692,"adobe-illustrator, adobe-indesign, adobe-photoshop",0.0243405414515528,30,6275.58027126631,0.000237247924080664,5.10251104517171e-06,0.000342849308091329,3,"Design",3.38532193567833,0.000899424655438876,0
"236",96,95,0.00436995558575926,1.00437951776536,-5.68352714872261,32.2606647524753,0.0653708461982936,0.568398513251454,119,7,"creative-and-talent",0.979558795042225,0.228260869565217,0.326086956521739,"adobe-photoshop, graphic-design, logo-design",0.0038057517000011,21,323.832814353248,0.000237868696479543,2.28931812890399e-05,0.000433317178690402,3,"Design",2.98228873057537,0.000290059433292498,0
"237",40,38,0.195816571720081,1.21630378036094,31.8615622347026,45.0858536585366,0.102403753101843,0.309000343524562,82,7,"design-thinking",0.98497197712647,0.138888888888889,0.194444444444444,"adobe-illustrator, adobe-photoshop, graphic-design",-0.0929875252073218,37,10594.5072811265,0.000275633958103638,1.54798958702781e-06,0.000341779004231545,3,"Design",3.55665295565857,0.000715961878654803,0
"238",25,25,-0.0353041756751387,0.965311747243908,-8.53694588119031,31.2824,0.131158344478194,0.541304347826087,23,3,"digital-painting",0.953444410075384,0.416666666666667,0.583333333333333,"adobe-photoshop, drawing, illustration",-0.0129060014716639,17,2311.88606791298,0.000238777459407832,2.80137656317125e-06,0.000263181058739876,3,"Design",2.70131142544139,0.000428483541404506,0
"239",215,274,0.072656669891051,1.07536126962618,65.1356118625944,56.2682602105263,0.0408968962890577,0.62053272280545,88,6,"drafting",0.855728821612639,0.268518518518519,0.333333333333333,"architectural-design, autocad, cad-design",-0.289884498654153,39,653.093197241613,0.000235294117647059,1.27294840222446e-06,0.00109825496950484,3,"Design",3.13501529034778,0.000245713328319837,0
"240",67,76,0.0117062183783552,1.01177500429834,14.98001358503,39.3147150632911,0.0756432503826375,0.60200517170984,67,6,"engineering-drawing",1.00156868594014,0.302631578947368,0.315789473684211,"autocad, cad-design, mechanical-engineering",-0.0345672342409056,39,1905.16264828484,0.000247157686604053,1.23360976255815e-07,0.000982117728103218,3,"Design",3.66930862377475,0.000572927702987985,0
"241",87,118,0.166047209063588,1.1806288367895,27.0020181537699,43.4072302479339,0.0599251580164509,0.628702640642939,67,6,"fashion-designing",1.01215797463055,0.25,0.34375,"adobe-illustrator, graphic-design, illustration",-0.0542158108788051,24,1559.84484826611,0.000238265427686443,1.4420307689513e-05,0.000631315909555088,3,"Design",3.21669252819185,0.000473024425038169,0
"242",70,75,-0.230094299342996,0.79445868203916,-10.547694932887,30.5984810126582,0.0752060973972244,0.626654653822163,47,5,"google-sketchup",0.917357368777984,0.376811594202899,0.463768115942029,"3d-design, 3d-modeling, autocad",-0.0422432145075417,28,579.56471341764,0.000225988700564972,2.14065356400142e-06,0.000854808968007936,3,"Design",3.05682236168445,0.000460948902150443,0
"243",64,67,0.168351396485451,1.18335236345806,42.49610030545,48.7048809722222,0.0788854394365993,0.610066090493137,49,5,"industrial-design",1.07592130952308,0.396825396825397,0.46031746031746,"3d-design, 3d-modeling, product-design",-0.0256144287013378,27,1072.33124055003,0.000240500240500241,1.10698914503731e-07,0.000800224582141525,3,"Design",3.54606111684581,0.000319543173666032,0
"244",71,82,-0.0950454058024892,0.909331644597787,-9.35985557037739,31.0043902439024,0.073457329627912,0.598870647286416,73,5,"interior-design",0.862930587979864,0.220779220779221,0.272727272727273,"3d-design, architectural-design, autocad",-0.100694024519545,28,4201.6871204982,0.000228937728937729,1.40322956503966e-06,0.000657727817625058,3,"Design",2.87546119723464,0.0115893062872977,0
"245",72,83,0.265460373631529,1.30403117917844,15.2326512518378,39.4000990697674,0.0708265982166253,0.598142139085067,93,7,"keynote",1.16610664830989,0.350649350649351,0.415584415584416,"graphic-design, microsoft-powerpoint, presentation-design",0.129308287300497,20,1524.48396011065,0.000238891543239369,9.05772412574041e-06,0.000493954137989086,3,"Design",3.49334332074782,0.000495099418686244,0
"246",38,43,0.240748310802716,1.27220079581243,20.8422172450436,41.3213636363636,0.0989356240279665,0.558208773848584,78,7,"label-and-package-design",1.03010801857575,0.45,0.45,"graphic-design, logo-design, packaging-design",-0.0212284221287111,20,4057.18584953666,0.000249875062468766,8.28679976616196e-06,0.000354737524706689,3,"Design",3.08592783649413,0.00168131018148287,0
"247",69,71,0.17070018944147,1.1861350798869,54.0853687238567,52.6544155844156,0.0756379162805489,0.425500969618617,52,7,"manufacturing",1.21001347035697,0.172413793103448,0.310344827586207,"3d-modeling, product-design, product-development",0.084669390415298,29,2021.5814441013,0.000253036437246964,6.17940996508804e-07,0.000435247072451125,3,"Design",4.07447331296049,0.000257169833927385,0
"248",56,63,0.207524029258189,1.23062728754564,49.6437818519949,51.1457231818182,0.0827490540119875,0.612119378907038,38,4,"mechanical-design",1.20805378073796,0.383333333333333,0.45,"mechanical-engineering, product-design, solidworks",0.0915865781675493,28,1773.46979064652,0.000244857982370225,9.11930817080785e-08,0.00085307580503925,3,"Design",4.02548225670924,0.00026871459714676,0
"249",21,22,0.281309051800062,1.32486299196345,56.1785820193579,53.4004347826087,0.137307301492768,0.512585812356979,19,2,"microcontroller-programming",1.32636995834297,0.5,0.5,"circuit-design, electrical-engineering, embedded-systems",0.196729984985019,12,192.231024877985,0.000226295541977823,1.83988249989909e-08,0.000574372080295007,3,"Design",3.29590552956548,0.00607227393162579,0
"250",437,591,0.16305083694625,1.17709652816038,-0.817427169184948,33.9246756757189,0.0266099545598038,0.722240162957075,272,7,"microsoft-powerpoint",1.05453306685643,0.258780036968577,0.288354898336414,"graphic-design, microsoft-excel, presentation-design",0.063422797936426,25,0,0.000154822727976467,0.000633111643665886,0.00196900966553599,3,"Design",3.39441099542829,0.00371203957282188,0
"251",94,107,-0.255664750020148,0.774401543380445,-19.9804889233573,27.3800031896552,0.0611784256899742,0.730841728956776,85,6,"photo-retouching",0.867827213820972,0.441176470588235,0.656862745098039,"adobe-photoshop, photo-editing, photo-manipulation",-0.0578376371749631,16,754.406646837338,0.000212314225053079,1.60720192923908e-05,0.000765117785301716,3,"Design",2.4061279458928,0.000273100943235847,0
"252",140,175,0.263549706331543,1.30154198821138,58.1208664416782,53.9634915300546,0.0503664472700432,0.668985133132559,114,7,"product-design",1.09682051219578,0.251497005988024,0.287425149700599,"3d-design, 3d-modeling, product-development",-0.0360222228864856,38,530.325792090399,0.000241021932995903,5.14395526057684e-07,0.00173238872631734,3,"Design",3.98977911486737,0.00043305445549393,0
"253",80,87,0.310597201055119,1.36423959622949,67.2168577541103,57.1178690322581,0.0692703024748136,0.58995756718529,101,7,"product-development",1.07592130952308,0.231707317073171,0.365853658536585,"3d-design, 3d-modeling, product-design",-0.0742680956911069,35,488.989409489823,0.00024931438544004,2.51838924281794e-06,0.00106300045470699,3,"Design",3.82527474212802,0.000403652689882348,0
"254",54,57,0.0122042267165549,1.01227900217402,3.69287895048074,35.4622062711864,0.0855378231361161,0.604238588415804,44,4,"sketching",0.927128120873598,0.298245614035088,0.56140350877193,"character-design, drawing, illustration",-0.0775167147666301,27,2724.69968747592,0.000232774674115456,3.37644143076377e-06,0.000495256584055233,3,"Design",3.05566304028452,0.000375804888831956,0
"255",111,144,0.0807697757118047,1.08412127678433,22.1379207200911,41.7439434868421,0.0559959081980756,0.658367911479945,48,5,"solidworks",1.05490667252534,0.30952380952381,0.341269841269841,"3d-design, 3d-modeling, mechanical-engineering",0.000463385848781125,28,997.535600686249,0.000212269157291446,5.21396354260802e-06,0.00134298695059006,3,"Design",3.51516477200285,0.000525334799974578,0
"256",76,86,-0.160409132654165,0.851795220426349,-5.3821980513109,32.3631868131868,0.0690956426120801,0.558689350976686,115,7,"sourcing",0.923938279153785,0.223880597014925,0.477611940298507,"linkedin-recruiting, recruiting, research",-0.0527836034259723,29,2341.03781349342,0.000240153698366955,2.53266128030749e-05,0.000671358741328162,7,"Admin + Mgmt",3.11117351455942,0.0076245616810759,0
"257",369,421,0.132540407733192,1.14172514968233,12.1978046789734,38.3314542990868,0.0317583369420309,0.801376332028421,169,7,"ui-design",0.971534044143762,0.394021739130435,0.516304347826087,"adobe-photoshop, graphic-design, web-design",-0.0568679723922762,29,728.720531923557,0.000227894257064722,0.000276879900746501,0.00183667036626932,3,"Design",3.27144253553519,0.00380540992226355,0
"258",8422,12519,0.0839868882607372,1.08761463319585,-11.8176194582471,31.1864309169483,0.00936006016699838,0.844192621137481,553,7,"writing",0.94409724101373,0.301625049544193,0.326991676575505,"article-writing, content-writing, creative-writing",-0.0213149710816422,52,15.7629814270694,0.000197667523225934,0.699533230348197,0.00906026975063482,5,"Writing",3.73035829328556,0.00212422457368097,0
"259",43,47,0.0538848544820801,1.05536307483071,19.0614355870657,40.712451875,0.0957643450275562,0.572457627118644,40,5,"3d-printing",0.963905203293252,0.260869565217391,0.369565217391304,"3d-design, 3d-modeling, 3d-rendering",-0.0828981270390284,28,1294.51705622353,0.00024770869457518,9.35498689039321e-08,0.000588341426751091,3,"Design",3.21192926579512,0.000300358239440135,0
"260",28,27,0.0766215687124015,1.07963343200576,1.36016827830494,34.6656666666667,0.119782086137254,0.418440677966102,59,6,"art-direction",1.0053675179924,0.24,0.28,"adobe-illustrator, graphic-design, logo-design",0.00765953151943571,29,5239.0756968373,0.000258131130614352,5.07069427838623e-06,0.000290753615334533,3,"Design",3.38536985093966,0.00986062196819434,0
"261",85,81,-0.057933427839428,0.943712770343728,-29.2654869052856,24.2039534883721,0.0707648550170368,0.510631136044881,155,7,"management-skills",1.02508742468274,0.215189873417722,0.240506329113924,"administrative-support, project-management, virtual-assistant",0.13707120578441,23,1638.52523590637,0.000250941028858218,1.3354632164837e-05,0.000440118264577792,7,"Admin + Mgmt",3.21415569091444,0.00167987201904529,0
